npz_path,audio_path,dataset,singer_id,technique,n_frames
ml_new/data/extracted_pyin/gtsinger/gtsinger_004812.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,768
ml_new/data/extracted_pyin/gtsinger/gtsinger_004811.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Control_Group/0011.wav,gtsinger,EN-Tenor-1,glissando,859
ml_new/data/extracted_pyin/gtsinger/gtsinger_004814.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,774
ml_new/data/extracted_pyin/gtsinger/gtsinger_004813.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,840
ml_new/data/extracted_pyin/gtsinger/gtsinger_004815.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,854
ml_new/data/extracted_pyin/gtsinger/gtsinger_004816.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,846
ml_new/data/extracted_pyin/gtsinger/gtsinger_004817.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,836
ml_new/data/extracted_pyin/gtsinger/gtsinger_004824.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,451
ml_new/data/extracted_pyin/gtsinger/gtsinger_004818.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,928
ml_new/data/extracted_pyin/gtsinger/gtsinger_004822.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0010.wav,gtsinger,EN-Tenor-1,glissando,717
ml_new/data/extracted_pyin/gtsinger/gtsinger_004820.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,916
ml_new/data/extracted_pyin/gtsinger/gtsinger_004826.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,454
ml_new/data/extracted_pyin/gtsinger/gtsinger_004819.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,1085
ml_new/data/extracted_pyin/gtsinger/gtsinger_004825.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,642
ml_new/data/extracted_pyin/gtsinger/gtsinger_004823.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0011.wav,gtsinger,EN-Tenor-1,glissando,866
ml_new/data/extracted_pyin/gtsinger/gtsinger_004821.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Glissando_Group/0009.wav,gtsinger,EN-Tenor-1,glissando,1074
ml_new/data/extracted_pyin/gtsinger/gtsinger_004829.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,425
ml_new/data/extracted_pyin/gtsinger/gtsinger_004828.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,584
ml_new/data/extracted_pyin/gtsinger/gtsinger_004827.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,618
ml_new/data/extracted_pyin/gtsinger/gtsinger_004834.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0010.wav,gtsinger,EN-Tenor-1,glissando,304
ml_new/data/extracted_pyin/gtsinger/gtsinger_004830.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,598
ml_new/data/extracted_pyin/gtsinger/gtsinger_004835.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0011.wav,gtsinger,EN-Tenor-1,glissando,414
ml_new/data/extracted_pyin/gtsinger/gtsinger_004832.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,554
ml_new/data/extracted_pyin/gtsinger/gtsinger_004831.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,699
ml_new/data/extracted_pyin/gtsinger/gtsinger_004833.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Long Live/Paired_Speech_Group/0009.wav,gtsinger,EN-Tenor-1,glissando,651
ml_new/data/extracted_pyin/gtsinger/gtsinger_004836.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,795
ml_new/data/extracted_pyin/gtsinger/gtsinger_004837.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,680
ml_new/data/extracted_pyin/gtsinger/gtsinger_004840.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,861
ml_new/data/extracted_pyin/gtsinger/gtsinger_004839.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,913
ml_new/data/extracted_pyin/gtsinger/gtsinger_004842.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,771
ml_new/data/extracted_pyin/gtsinger/gtsinger_004838.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1044
ml_new/data/extracted_pyin/gtsinger/gtsinger_004841.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,883
ml_new/data/extracted_pyin/gtsinger/gtsinger_004844.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,788
ml_new/data/extracted_pyin/gtsinger/gtsinger_004843.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,862
ml_new/data/extracted_pyin/gtsinger/gtsinger_004847.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,671
ml_new/data/extracted_pyin/gtsinger/gtsinger_004846.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,899
ml_new/data/extracted_pyin/gtsinger/gtsinger_004852.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,818
ml_new/data/extracted_pyin/gtsinger/gtsinger_004849.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,948
ml_new/data/extracted_pyin/gtsinger/gtsinger_004850.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,936
ml_new/data/extracted_pyin/gtsinger/gtsinger_004851.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,956
ml_new/data/extracted_pyin/gtsinger/gtsinger_004848.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1086
ml_new/data/extracted_pyin/gtsinger/gtsinger_004854.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,925
ml_new/data/extracted_pyin/gtsinger/gtsinger_004853.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,985
ml_new/data/extracted_pyin/gtsinger/gtsinger_004856.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,629
ml_new/data/extracted_pyin/gtsinger/gtsinger_004845.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Control_Group/0009.wav,gtsinger,EN-Tenor-1,glissando,1965
ml_new/data/extracted_pyin/gtsinger/gtsinger_004862.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,327
ml_new/data/extracted_pyin/gtsinger/gtsinger_004860.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,397
ml_new/data/extracted_pyin/gtsinger/gtsinger_004857.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,549
ml_new/data/extracted_pyin/gtsinger/gtsinger_004863.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,307
ml_new/data/extracted_pyin/gtsinger/gtsinger_004861.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,427
ml_new/data/extracted_pyin/gtsinger/gtsinger_004864.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,253
ml_new/data/extracted_pyin/gtsinger/gtsinger_004859.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,797
ml_new/data/extracted_pyin/gtsinger/gtsinger_004858.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,925
ml_new/data/extracted_pyin/gtsinger/gtsinger_004871.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,736
ml_new/data/extracted_pyin/gtsinger/gtsinger_004870.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,898
ml_new/data/extracted_pyin/gtsinger/gtsinger_004872.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,673
ml_new/data/extracted_pyin/gtsinger/gtsinger_004855.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Glissando_Group/0009.wav,gtsinger,EN-Tenor-1,glissando,2168
ml_new/data/extracted_pyin/gtsinger/gtsinger_004866.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,1140
ml_new/data/extracted_pyin/gtsinger/gtsinger_004869.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,1127
ml_new/data/extracted_pyin/gtsinger/gtsinger_004868.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1195
ml_new/data/extracted_pyin/gtsinger/gtsinger_004865.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Million Reasons/Paired_Speech_Group/0009.wav,gtsinger,EN-Tenor-1,glissando,1329
ml_new/data/extracted_pyin/gtsinger/gtsinger_004867.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,1206
ml_new/data/extracted_pyin/gtsinger/gtsinger_004873.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Control_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,1407
ml_new/data/extracted_pyin/gtsinger/gtsinger_004880.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,689
ml_new/data/extracted_pyin/gtsinger/gtsinger_004874.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,1096
ml_new/data/extracted_pyin/gtsinger/gtsinger_004882.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,677
ml_new/data/extracted_pyin/gtsinger/gtsinger_004879.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,787
ml_new/data/extracted_pyin/gtsinger/gtsinger_004875.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,1107
ml_new/data/extracted_pyin/gtsinger/gtsinger_004878.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,969
ml_new/data/extracted_pyin/gtsinger/gtsinger_004876.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1100
ml_new/data/extracted_pyin/gtsinger/gtsinger_004877.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,1101
ml_new/data/extracted_pyin/gtsinger/gtsinger_004886.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,313
ml_new/data/extracted_pyin/gtsinger/gtsinger_004887.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,349
ml_new/data/extracted_pyin/gtsinger/gtsinger_004888.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,256
ml_new/data/extracted_pyin/gtsinger/gtsinger_004883.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,741
ml_new/data/extracted_pyin/gtsinger/gtsinger_004881.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Glissando_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,1402
ml_new/data/extracted_pyin/gtsinger/gtsinger_004885.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,667
ml_new/data/extracted_pyin/gtsinger/gtsinger_004889.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,524
ml_new/data/extracted_pyin/gtsinger/gtsinger_004884.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Rolling in the Deep/Paired_Speech_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,761
ml_new/data/extracted_pyin/gtsinger/gtsinger_004890.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,834
ml_new/data/extracted_pyin/gtsinger/gtsinger_004891.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,841
ml_new/data/extracted_pyin/gtsinger/gtsinger_004894.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,886
ml_new/data/extracted_pyin/gtsinger/gtsinger_004893.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,927
ml_new/data/extracted_pyin/gtsinger/gtsinger_004897.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,814
ml_new/data/extracted_pyin/gtsinger/gtsinger_004898.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,808
ml_new/data/extracted_pyin/gtsinger/gtsinger_004895.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,916
ml_new/data/extracted_pyin/gtsinger/gtsinger_004892.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1403
ml_new/data/extracted_pyin/gtsinger/gtsinger_004904.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,336
ml_new/data/extracted_pyin/gtsinger/gtsinger_004905.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,383
ml_new/data/extracted_pyin/gtsinger/gtsinger_004900.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,864
ml_new/data/extracted_pyin/gtsinger/gtsinger_004896.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Control_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,1302
ml_new/data/extracted_pyin/gtsinger/gtsinger_004906.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,407
ml_new/data/extracted_pyin/gtsinger/gtsinger_004901.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,873
ml_new/data/extracted_pyin/gtsinger/gtsinger_004907.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,358
ml_new/data/extracted_pyin/gtsinger/gtsinger_004899.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,1514
ml_new/data/extracted_pyin/gtsinger/gtsinger_004908.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,396
ml_new/data/extracted_pyin/gtsinger/gtsinger_004902.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,977
ml_new/data/extracted_pyin/gtsinger/gtsinger_004909.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,384
ml_new/data/extracted_pyin/gtsinger/gtsinger_004910.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Paired_Speech_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,573
ml_new/data/extracted_pyin/gtsinger/gtsinger_004913.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,665
ml_new/data/extracted_pyin/gtsinger/gtsinger_004911.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,778
ml_new/data/extracted_pyin/gtsinger/gtsinger_004903.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Shallow/Glissando_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,1483
ml_new/data/extracted_pyin/gtsinger/gtsinger_004912.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,797
ml_new/data/extracted_pyin/gtsinger/gtsinger_004914.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,779
ml_new/data/extracted_pyin/gtsinger/gtsinger_004916.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,685
ml_new/data/extracted_pyin/gtsinger/gtsinger_004917.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,762
ml_new/data/extracted_pyin/gtsinger/gtsinger_004918.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,870
ml_new/data/extracted_pyin/gtsinger/gtsinger_004919.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,795
ml_new/data/extracted_pyin/gtsinger/gtsinger_004922.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,632
ml_new/data/extracted_pyin/gtsinger/gtsinger_004920.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,800
ml_new/data/extracted_pyin/gtsinger/gtsinger_004921.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,761
ml_new/data/extracted_pyin/gtsinger/gtsinger_004923.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,735
ml_new/data/extracted_pyin/gtsinger/gtsinger_004915.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Control_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,1428
ml_new/data/extracted_pyin/gtsinger/gtsinger_004925.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,721
ml_new/data/extracted_pyin/gtsinger/gtsinger_004929.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0000.wav,gtsinger,EN-Tenor-1,glissando,317
ml_new/data/extracted_pyin/gtsinger/gtsinger_004930.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,300
ml_new/data/extracted_pyin/gtsinger/gtsinger_004931.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,321
ml_new/data/extracted_pyin/gtsinger/gtsinger_004926.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,780
ml_new/data/extracted_pyin/gtsinger/gtsinger_004932.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,377
ml_new/data/extracted_pyin/gtsinger/gtsinger_004934.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0005.wav,gtsinger,EN-Tenor-1,glissando,272
ml_new/data/extracted_pyin/gtsinger/gtsinger_004927.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,797
ml_new/data/extracted_pyin/gtsinger/gtsinger_004935.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0006.wav,gtsinger,EN-Tenor-1,glissando,287
ml_new/data/extracted_pyin/gtsinger/gtsinger_004928.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,738
ml_new/data/extracted_pyin/gtsinger/gtsinger_004936.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0007.wav,gtsinger,EN-Tenor-1,glissando,306
ml_new/data/extracted_pyin/gtsinger/gtsinger_004924.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Glissando_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,1365
ml_new/data/extracted_pyin/gtsinger/gtsinger_004933.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0004.wav,gtsinger,EN-Tenor-1,glissando,629
ml_new/data/extracted_pyin/gtsinger/gtsinger_004937.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Someone Like You/Paired_Speech_Group/0008.wav,gtsinger,EN-Tenor-1,glissando,489
ml_new/data/extracted_pyin/gtsinger/gtsinger_004940.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Stay/Control_Group/0002.wav,gtsinger,EN-Tenor-1,glissando,701
ml_new/data/extracted_pyin/gtsinger/gtsinger_004941.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Stay/Control_Group/0003.wav,gtsinger,EN-Tenor-1,glissando,718
ml_new/data/extracted_pyin/gtsinger/gtsinger_004939.npz,ml/data/raw/gtsinger/English/EN-Tenor-1/Glissando/Stay/Control_Group/0001.wav,gtsinger,EN-Tenor-1,glissando,772
